target,call_id,call_kind,matrix_size,process,op_type,op_index,attribution_source,attribution_type_id,template_source_workload,template_samples,est_host_ns,est_gpu_ns
react_moa_mcts,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate+react_tool,27,79911.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer26,decode_layer26,924,template_scaled,llm|1024|mir_operator:decode_layer26|decode_layer26,planner_debate,807,1003562.0,237505.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer27,decode_layer27,925,template_scaled,llm|1024|mir_operator:decode_layer27|decode_layer27,planner_debate,807,1005471.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer28,decode_layer28,926,template_scaled,llm|1024|mir_operator:decode_layer28|decode_layer28,planner_debate,807,1004557.0,237441.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer29,decode_layer29,927,template_scaled,llm|1024|mir_operator:decode_layer29|decode_layer29,planner_debate,807,1005022.0,237633.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer30,decode_layer30,928,template_scaled,llm|1024|mir_operator:decode_layer30|decode_layer30,planner_debate,807,1002008.0,237347.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer31,decode_layer31,929,template_scaled,llm|1024|mir_operator:decode_layer31|decode_layer31,planner_debate,807,1003585.0,237538.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer32,decode_layer32,930,template_scaled,llm|1024|mir_operator:decode_layer32|decode_layer32,planner_debate,807,1005485.0,237410.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer33,decode_layer33,931,template_scaled,llm|1024|mir_operator:decode_layer33|decode_layer33,planner_debate,807,1004199.0,237377.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer34,decode_layer34,932,template_scaled,llm|1024|mir_operator:decode_layer34|decode_layer34,planner_debate,807,1005695.0,237443.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer35,decode_layer35,933,template_scaled,llm|1024|mir_operator:decode_layer35|decode_layer35,planner_debate,807,1005546.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_head,decode_head,934,template_scaled,llm|1024|mir_operator:decode_head|decode_head,planner_debate,807,267323.0,661862.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_sample,decode_sample,935,template_scaled,llm|1024|mir_operator:decode_sample|decode_sample,planner_debate,807,614071.0,7072.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_embed,decode_embed,936,template_scaled,llm|1024|mir_operator:decode_embed|decode_embed,planner_debate,807,57215.0,1760.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer00,decode_layer00,937,template_scaled,llm|1024|mir_operator:decode_layer00|decode_layer00,planner_debate,807,1067624.0,237697.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer01,decode_layer01,938,template_scaled,llm|1024|mir_operator:decode_layer01|decode_layer01,planner_debate,807,1028964.0,237539.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer02,decode_layer02,939,template_scaled,llm|1024|mir_operator:decode_layer02|decode_layer02,planner_debate,807,1016828.0,237442.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer03,decode_layer03,940,template_scaled,llm|1024|mir_operator:decode_layer03|decode_layer03,planner_debate,807,1013879.0,237507.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer04,decode_layer04,941,template_scaled,llm|1024|mir_operator:decode_layer04|decode_layer04,planner_debate,807,1010813.0,237443.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer05,decode_layer05,942,template_scaled,llm|1024|mir_operator:decode_layer05|decode_layer05,planner_debate,807,1009846.0,237218.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer06,decode_layer06,943,template_scaled,llm|1024|mir_operator:decode_layer06|decode_layer06,planner_debate,807,1008054.0,237440.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer07,decode_layer07,944,template_scaled,llm|1024|mir_operator:decode_layer07|decode_layer07,planner_debate,807,1008745.0,237410.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer08,decode_layer08,945,template_scaled,llm|1024|mir_operator:decode_layer08|decode_layer08,planner_debate,807,1007458.0,237379.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer09,decode_layer09,946,template_scaled,llm|1024|mir_operator:decode_layer09|decode_layer09,planner_debate,807,1005531.0,237377.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer10,decode_layer10,947,template_scaled,llm|1024|mir_operator:decode_layer10|decode_layer10,planner_debate,807,1003997.0,237474.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer11,decode_layer11,948,template_scaled,llm|1024|mir_operator:decode_layer11|decode_layer11,planner_debate,807,1005746.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer12,decode_layer12,949,template_scaled,llm|1024|mir_operator:decode_layer12|decode_layer12,planner_debate,807,1004747.0,237378.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer13,decode_layer13,950,template_scaled,llm|1024|mir_operator:decode_layer13|decode_layer13,planner_debate,807,1004636.0,237475.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer14,decode_layer14,951,template_scaled,llm|1024|mir_operator:decode_layer14|decode_layer14,planner_debate,807,1004584.0,237250.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer15,decode_layer15,952,template_scaled,llm|1024|mir_operator:decode_layer15|decode_layer15,planner_debate,807,1003725.0,237506.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer16,decode_layer16,953,template_scaled,llm|1024|mir_operator:decode_layer16|decode_layer16,planner_debate,807,1004794.0,237505.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer17,decode_layer17,954,template_scaled,llm|1024|mir_operator:decode_layer17|decode_layer17,planner_debate,807,1003618.0,237412.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer18,decode_layer18,955,template_scaled,llm|1024|mir_operator:decode_layer18|decode_layer18,planner_debate,807,1005044.0,237314.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer19,decode_layer19,956,template_scaled,llm|1024|mir_operator:decode_layer19|decode_layer19,planner_debate,807,1004884.0,237473.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer20,decode_layer20,957,template_scaled,llm|1024|mir_operator:decode_layer20|decode_layer20,planner_debate,807,1004001.0,237473.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer21,decode_layer21,958,template_scaled,llm|1024|mir_operator:decode_layer21|decode_layer21,planner_debate,807,1005233.0,237410.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer22,decode_layer22,959,template_scaled,llm|1024|mir_operator:decode_layer22|decode_layer22,planner_debate,807,1002929.0,237411.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer23,decode_layer23,960,template_scaled,llm|1024|mir_operator:decode_layer23|decode_layer23,planner_debate,807,1003425.0,237377.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer24,decode_layer24,961,template_scaled,llm|1024|mir_operator:decode_layer24|decode_layer24,planner_debate,807,1004304.0,237475.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer25,decode_layer25,962,template_scaled,llm|1024|mir_operator:decode_layer25|decode_layer25,planner_debate,807,1005370.0,237442.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer26,decode_layer26,963,template_scaled,llm|1024|mir_operator:decode_layer26|decode_layer26,planner_debate,807,1003562.0,237505.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer27,decode_layer27,964,template_scaled,llm|1024|mir_operator:decode_layer27|decode_layer27,planner_debate,807,1005471.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer28,decode_layer28,965,template_scaled,llm|1024|mir_operator:decode_layer28|decode_layer28,planner_debate,807,1004557.0,237441.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer29,decode_layer29,966,template_scaled,llm|1024|mir_operator:decode_layer29|decode_layer29,planner_debate,807,1005022.0,237633.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer30,decode_layer30,967,template_scaled,llm|1024|mir_operator:decode_layer30|decode_layer30,planner_debate,807,1002008.0,237347.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer31,decode_layer31,968,template_scaled,llm|1024|mir_operator:decode_layer31|decode_layer31,planner_debate,807,1003585.0,237538.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer32,decode_layer32,969,template_scaled,llm|1024|mir_operator:decode_layer32|decode_layer32,planner_debate,807,1005485.0,237410.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer33,decode_layer33,970,template_scaled,llm|1024|mir_operator:decode_layer33|decode_layer33,planner_debate,807,1004199.0,237377.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer34,decode_layer34,971,template_scaled,llm|1024|mir_operator:decode_layer34|decode_layer34,planner_debate,807,1005695.0,237443.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer35,decode_layer35,972,template_scaled,llm|1024|mir_operator:decode_layer35|decode_layer35,planner_debate,807,1005546.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_head,decode_head,973,template_scaled,llm|1024|mir_operator:decode_head|decode_head,planner_debate,807,267323.0,661862.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_sample,decode_sample,974,template_scaled,llm|1024|mir_operator:decode_sample|decode_sample,planner_debate,807,614071.0,7072.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_embed,decode_embed,975,template_scaled,llm|1024|mir_operator:decode_embed|decode_embed,planner_debate,807,57215.0,1760.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer00,decode_layer00,976,template_scaled,llm|1024|mir_operator:decode_layer00|decode_layer00,planner_debate,807,1067624.0,237697.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer01,decode_layer01,977,template_scaled,llm|1024|mir_operator:decode_layer01|decode_layer01,planner_debate,807,1028964.0,237539.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer02,decode_layer02,978,template_scaled,llm|1024|mir_operator:decode_layer02|decode_layer02,planner_debate,807,1016828.0,237442.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer03,decode_layer03,979,template_scaled,llm|1024|mir_operator:decode_layer03|decode_layer03,planner_debate,807,1013879.0,237507.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer04,decode_layer04,980,template_scaled,llm|1024|mir_operator:decode_layer04|decode_layer04,planner_debate,807,1010813.0,237443.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer05,decode_layer05,981,template_scaled,llm|1024|mir_operator:decode_layer05|decode_layer05,planner_debate,807,1009846.0,237218.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer06,decode_layer06,982,template_scaled,llm|1024|mir_operator:decode_layer06|decode_layer06,planner_debate,807,1008054.0,237440.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer07,decode_layer07,983,template_scaled,llm|1024|mir_operator:decode_layer07|decode_layer07,planner_debate,807,1008745.0,237410.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer08,decode_layer08,984,template_scaled,llm|1024|mir_operator:decode_layer08|decode_layer08,planner_debate,807,1007458.0,237379.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer09,decode_layer09,985,template_scaled,llm|1024|mir_operator:decode_layer09|decode_layer09,planner_debate,807,1005531.0,237377.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer10,decode_layer10,986,template_scaled,llm|1024|mir_operator:decode_layer10|decode_layer10,planner_debate,807,1003997.0,237474.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer11,decode_layer11,987,template_scaled,llm|1024|mir_operator:decode_layer11|decode_layer11,planner_debate,807,1005746.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer12,decode_layer12,988,template_scaled,llm|1024|mir_operator:decode_layer12|decode_layer12,planner_debate,807,1004747.0,237378.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer13,decode_layer13,989,template_scaled,llm|1024|mir_operator:decode_layer13|decode_layer13,planner_debate,807,1004636.0,237475.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer14,decode_layer14,990,template_scaled,llm|1024|mir_operator:decode_layer14|decode_layer14,planner_debate,807,1004584.0,237250.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer15,decode_layer15,991,template_scaled,llm|1024|mir_operator:decode_layer15|decode_layer15,planner_debate,807,1003725.0,237506.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer16,decode_layer16,992,template_scaled,llm|1024|mir_operator:decode_layer16|decode_layer16,planner_debate,807,1004794.0,237505.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer17,decode_layer17,993,template_scaled,llm|1024|mir_operator:decode_layer17|decode_layer17,planner_debate,807,1003618.0,237412.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer18,decode_layer18,994,template_scaled,llm|1024|mir_operator:decode_layer18|decode_layer18,planner_debate,807,1005044.0,237314.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer19,decode_layer19,995,template_scaled,llm|1024|mir_operator:decode_layer19|decode_layer19,planner_debate,807,1004884.0,237473.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer20,decode_layer20,996,template_scaled,llm|1024|mir_operator:decode_layer20|decode_layer20,planner_debate,807,1004001.0,237473.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer21,decode_layer21,997,template_scaled,llm|1024|mir_operator:decode_layer21|decode_layer21,planner_debate,807,1005233.0,237410.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer22,decode_layer22,998,template_scaled,llm|1024|mir_operator:decode_layer22|decode_layer22,planner_debate,807,1002929.0,237411.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer23,decode_layer23,999,template_scaled,llm|1024|mir_operator:decode_layer23|decode_layer23,planner_debate,807,1003425.0,237377.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer24,decode_layer24,1000,template_scaled,llm|1024|mir_operator:decode_layer24|decode_layer24,planner_debate,807,1004304.0,237475.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer25,decode_layer25,1001,template_scaled,llm|1024|mir_operator:decode_layer25|decode_layer25,planner_debate,807,1005370.0,237442.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer26,decode_layer26,1002,template_scaled,llm|1024|mir_operator:decode_layer26|decode_layer26,planner_debate,807,1003562.0,237505.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer27,decode_layer27,1003,template_scaled,llm|1024|mir_operator:decode_layer27|decode_layer27,planner_debate,807,1005471.0,237346.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer28,decode_layer28,1004,template_scaled,llm|1024|mir_operator:decode_layer28|decode_layer28,planner_debate,807,1004557.0,237441.0
react_moa_mcts,mcts-root,llm,1024,inter_operator_dispatch,,,template_scaled,llm|1024|inter_operator_dispatch|,planner_debate,31815,21297.0,0.0
react_moa_mcts,mcts-root,llm,1024,mir_operator:decode_layer29,decode_layer29,1005,template_scaled,llm|1024|mir_operator:decode_layer29|decode_layer29,planner_debate,807,1005022.0,237633.0
